unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1790150952.836915,-0.00522,0.01151,-1.00052,0.00205,0.00595,-0.00436
1790150952.9968655,-0.00544,0.0408,-1.00112,0.00178,0.0076,-0.02738
1790150953.0096128,-0.00662,0.01654,-1.003,0.00557,0.01029,-0.00883
1790150953.2407665,-0.01052,0.00191,-1.00236,0.00171,0.0048,0.00422
1790150953.4504223,-0.00817,0.00924,-1.00176,0.00254,0.00732,-0.00145
1790150953.6603734,-0.01015,0.00662,-1.00276,0.00087,0.00783,-0.00284
1790150953.8549993,-0.02069,0.00818,-1.00307,0.00565,0.00704,-0.00163
1790150953.8549993,-0.0076,0.02692,-1.0044,0.00263,0.01033,-0.02103
1790150954.0010376,-0.01007,0.00251,-1.00483,0.00118,0.00649,0.00354
1790150954.0169446,-0.0009,0.00518,-1.00284,-0.00105,0.00293,-0.01664
1790150954.2609134,-0.0168,0.00899,-1.00353,0.00579,0.00686,0.01091
1790150954.2609134,-0.00556,0.00775,-1.00314,0.00384,0.0049,-0.00455
1790150954.472347,-0.00871,0.00556,-1.001,0.00187,0.0053,0.00147
1790150954.472347,-0.0098,0.00582,-1.00364,0.00462,0.00755,0.00124
1790150954.668041,-0.00833,0.00712,-1.00305,0.00065,0.00822,-0.0005
1790150954.8774912,-0.00862,0.00734,-1.00227,0.00421,0.00853,0.00041
1790150955.0066743,-0.01061,0.00796,-1.00298,0.00168,0.00437,0.00108
1790150955.0229967,-0.00932,0.00517,-1.00485,0.00395,0.00633,0.00067
1790150955.298177,-0.01041,0.00652,-1.00258,0.00272,0.00322,-0.00154
1790150955.4950495,-0.00915,0.00609,-1.00182,0.00411,0.00534,0.00201
1790150955.5082653,-0.01225,0.01663,-1.00347,0.00672,0.01162,0.00195
1790150955.6865768,-0.00609,0.02657,-1.00072,0.00373,0.00959,-0.00816
1790150955.6865768,-0.00952,0.01139,-1.00258,0.00385,0.00656,0.00802
1790150955.9112964,-0.00951,-0.0016,-1.00198,0.00758,0.01185,-0.00565
1790150956.0095704,-0.01059,0.01092,-1.00177,0.00374,0.00813,-0.00206
1790150956.125838,-0.0103,0.00626,-0.99946,0.00208,0.00709,0.00071
1790150956.317739,-0.00998,0.00309,-1.00331,0.00502,0.00799,-0.00066
